STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,population,area_km2,population_density,log_population_density,observations,diversity,total_birds,population_summary,area_km2_summary,population_density_summary,log_population_density_summary,log_observations,log_total_birds,nlcd_code,nlcd_class,pop_density_group
48,291,700200,1400000US48291700200,48291700200,7002,Census Tract 7002,TX,Liberty County,Texas,CT,16300157,0,3430,16.33606014770039,209.9649468101914,5.351691990813486,7.0,6.0,14.0,3430.0,16.33606014770039,209.9649468101914,5.351691990813486,2.0794415416798357,2.70805020110221,42,Forest,Low density
48,265,960500,1400000US48265960500,48265960500,9605,Census Tract 9605,TX,Kerr County,Texas,CT,9379870,36930,4894,9.435093385365771,518.7018082503349,6.2532552014201865,984.0,96.0,3910.0,4894.0,9.435093385365771,518.7018082503349,6.2532552014201865,6.892641641172089,8.271548374755515,22,Developed,Medium density
48,267,950100,1400000US48267950100,48267950100,9501,Census Tract 9501,TX,Kimble County,Texas,CT,3235247999,419090,2216,3235.810364960567,0.6848361770505068,0.5216683347753663,23390.0,248.0,80390.0,2216.0,3235.810364960567,0.6848361770505068,0.5216683347753663,10.06010661197771,11.294657508602768,52,Shrub/Scrub,Low density
48,475,950300,1400000US48475950300,48475950300,9503,Census Tract 9503,TX,Ward County,Texas,CT,5713078,31467,2733,5.7167666781958735,478.06743808940865,6.171841376831734,270.0,59.0,3013.0,2733.0,5.7167666781958735,478.06743808940865,6.171841376831734,5.602118820879701,8.01102337918644,22,Developed,Medium density
48,151,950400,1400000US48151950400,48151950400,9504,Census Tract 9504,TX,Fisher County,Texas,CT,1019348684,3167905,1971,1022.5059905391823,1.927617068493323,1.074188804927872,212.0,71.0,1712.0,1971.0,1022.5059905391823,1.927617068493323,1.074188804927872,5.3612921657094255,7.44600149832412,52,Shrub/Scrub,Low density
48,299,970600,1400000US48299970600,48299970600,9706,Census Tract 9706,TX,Llano County,Texas,CT,54795905,32810940,1825,87.62109015888062,20.828318806474375,3.0832081546083105,1316.0,123.0,7731.0,1825.0,87.62109015888062,20.828318806474375,3.0832081546083105,7.183111701743281,8.953122840328222,52,Shrub/Scrub,Low density
48,215,022203,1400000US48215022203,48215022203,222.03,Census Tract 222.03,TX,Hidalgo County,Texas,CT,3338034,0,5372,3.335572560988622,1610.518104995985,7.384931936064231,46.0,17.0,185.0,5372.0,3.335572560988622,1610.518104995985,7.384931936064231,3.8501476017100584,5.225746673713202,22,Developed,High density
48,215,022502,1400000US48215022502,48215022502,225.02,Census Tract 225.02,TX,Hidalgo County,Texas,CT,8882461,189271,6352,9.060527770191355,701.0629138953401,6.554023020943628,1281.0,126.0,20196.0,6352.0,9.060527770191355,701.0629138953401,6.554023020943628,7.156176637480615,9.913289357508388,22,Developed,Medium density
48,329,000100,1400000US48329000100,48329000100,1,Census Tract 1,TX,Midland County,Texas,CT,6776161,0,6083,6.774807576755008,897.8852802950944,6.801155418203421,1390.0,116.0,8368.0,6083.0,6.774807576755008,897.8852802950944,6.801155418203421,7.237778191923443,9.032289682032873,21,Developed,Medium density
48,329,000500,1400000US48329000500,48329000500,5,Census Tract 5,TX,Midland County,Texas,CT,3855310,0,4303,3.8547326642202324,1116.290123032552,7.0186614994824925,132.0,35.0,875.0,4303.0,3.8547326642202324,1116.290123032552,7.0186614994824925,4.890349128221754,6.775366090936392,22,Developed,Medium density
48,329,010200,1400000US48329010200,48329010200,102,Census Tract 102,TX,Midland County,Texas,CT,2961003,0,2875,2.9735339915474985,966.863001456318,6.875090549839467,11.0,7.0,59.0,2875.0,2.9735339915474985,966.863001456318,6.875090549839467,2.4849066497880004,4.0943445622221,22,Developed,Medium density
48,353,950400,1400000US48353950400,48353950400,9504,Census Tract 9504,TX,Nolan County,Texas,CT,11162432,0,3845,11.146101805375013,344.963653404441,5.846333721575757,63.0,20.0,222.0,3845.0,11.146101805375013,344.963653404441,5.846333721575757,4.1588830833596715,5.407171771460119,52,Shrub/Scrub,Medium density
48,251,130602,1400000US48251130602,48251130602,1306.02,Census Tract 1306.02,TX,Johnson County,Texas,CT,158660403,8409883,3545,167.10312995581523,21.214444043850975,3.100742709914504,2893.0,177.0,19425.0,3545.0,167.10312995581523,21.214444043850975,3.100742709914504,7.970394907191429,9.874367653962276,71,Grassland,Low density
48,005,000302,1400000US48005000302,48005000302,3.02,Census Tract 3.02,TX,Angelina County,Texas,CT,58040203,426743,5637,58.511138781499746,96.34063047465975,4.578216481420081,260.0,67.0,1071.0,5637.0,58.511138781499746,96.34063047465975,4.578216481420081,5.564520407322694,6.977281341630747,42,Forest,Low density
48,193,950200,1400000US48193950200,48193950200,9502,Census Tract 9502,TX,Hamilton County,Texas,CT,1554686378,864677,2215,1555.1058277362147,1.4243403635265137,0.885559472346032,2474.0,149.0,9662.0,2215.0,1555.1058277362147,1.4243403635265137,0.885559472346032,7.813995675002791,9.176059437999308,52,Shrub/Scrub,Low density
48,187,210902,1400000US48187210902,48187210902,2109.02,Census Tract 2109.02,TX,Guadalupe County,Texas,CT,86275614,993402,5315,87.263173343598,60.90770936179725,4.125644717360247,115.0,51.0,689.0,5315.0,87.263173343598,60.90770936179725,4.125644717360247,4.7535901911063645,6.536691597591305,81,Agriculture,Low density
48,187,210505,1400000US48187210505,48187210505,2105.05,Census Tract 2105.05,TX,Guadalupe County,Texas,CT,48054856,275231,4411,48.32878703472388,91.2706540064978,4.5247261495299895,69.0,47.0,1856.0,4411.0,48.32878703472388,91.2706540064978,4.5247261495299895,4.248495242049359,7.526717561352706,81,Agriculture,Low density
48,187,210608,1400000US48187210608,48187210608,2106.08,Census Tract 2106.08,TX,Guadalupe County,Texas,CT,29467702,475113,8431,29.938703956448034,281.6087166720581,5.6440633143326275,327.0,84.0,1136.0,8431.0,29.938703956448034,281.6087166720581,5.6440633143326275,5.793013608384144,7.036148493750536,52,Shrub/Scrub,Low density
48,187,210711,1400000US48187210711,48187210711,2107.11,Census Tract 2107.11,TX,Guadalupe County,Texas,CT,3704218,0,3427,3.7085127647965535,924.0901184246032,6.829891158090782,65.0,23.0,205.0,3427.0,3.7085127647965535,924.0901184246032,6.829891158090782,4.189654742026425,5.327876168789581,23,Developed,Medium density
48,045,950200,1400000US48045950200,48045950200,9502,Census Tract 9502,TX,Briscoe County,Texas,CT,2330991073,4068657,1223,2335.362221062837,0.5236874986542369,0.4211333828616516,1775.0,156.0,7402.0,1223.0,2335.362221062837,0.5236874986542369,0.4211333828616516,7.4821189235521155,8.909640602443098,52,Shrub/Scrub,Low density
48,259,970302,1400000US48259970302,48259970302,9703.02,Census Tract 9703.02,TX,Kendall County,Texas,CT,234017979,1257431,4500,235.3417136189546,19.121132122314787,3.0017706121532366,8338.0,201.0,61292.0,4500.0,235.3417136189546,19.121132122314787,3.0017706121532366,9.028698584086985,11.023420922907922,52,Shrub/Scrub,Low density
48,209,010807,1400000US48209010807,48209010807,108.07,Census Tract 108.07,TX,Hays County,Texas,CT,192197142,122151,4293,192.39545909776945,22.313416439929746,3.1490290077275556,766.0,81.0,2145.0,4293.0,192.39545909776945,22.313416439929746,3.1490290077275556,6.642486801367256,7.671360923190644,52,Shrub/Scrub,Low density
48,393,950100,1400000US48393950100,48393950100,9501,Census Tract 9501,TX,Roberts County,Texas,CT,2393298442,346846,785,2391.8330870629284,0.32820015921928203,0.28382476200045315,227.0,79.0,1166.0,785.0,2391.8330870629284,0.32820015921928203,0.28382476200045315,5.429345628954441,7.062191632286556,52,Shrub/Scrub,Low density
48,439,105405,1400000US48439105405,48439105405,1054.05,Census Tract 1054.05,TX,Tarrant County,Texas,CT,7763807,0,5551,7.767412814401594,714.6523730151006,6.573194536512523,1533.0,115.0,7482.0,5551.0,7.767412814401594,714.6523730151006,6.573194536512523,7.335633981927201,8.920389060080359,23,Developed,Medium density
48,439,105600,1400000US48439105600,48439105600,1056,Census Tract 1056,TX,Tarrant County,Texas,CT,2555411,0,5435,2.563460184376092,2120.1811649447554,7.6597283657896265,20.0,17.0,32.0,5435.0,2.563460184376092,2120.1811649447554,7.6597283657896265,3.044522437723423,3.4965075614664802,22,Developed,High density
48,439,105511,1400000US48439105511,48439105511,1055.11,Census Tract 1055.11,TX,Tarrant County,Texas,CT,2780384,16708,6374,2.81284008242575,2266.0371059925883,7.726229018257382,9.0,7.0,195.0,6374.0,2.81284008242575,2266.0371059925883,7.726229018257382,2.302585092994046,5.278114659230517,23,Developed,High density
48,439,104804,1400000US48439104804,48439104804,1048.04,Census Tract 1048.04,TX,Tarrant County,Texas,CT,2128447,0,2908,2.1250395723669238,1368.4451046532722,7.2221609036743075,4.0,4.0,8.0,2908.0,2.1250395723669238,1368.4451046532722,7.2221609036743075,1.6094379124341003,2.1972245773362196,23,Developed,Medium density
48,439,105703,1400000US48439105703,48439105703,1057.03,Census Tract 1057.03,TX,Tarrant County,Texas,CT,1770718,0,3401,1.7734299094224621,1917.7527016602392,7.559430619365911,51.0,30.0,108.0,3401.0,1.7734299094224621,1917.7527016602392,7.559430619365911,3.9512437185814275,4.6913478822291435,23,Developed,High density
48,439,111529,1400000US48439111529,48439111529,1115.29,Census Tract 1115.29,TX,Tarrant County,Texas,CT,2137146,0,3654,2.1371085023449674,1709.7868432934526,7.4447086859405855,20.0,14.0,63.0,3654.0,2.1371085023449674,1709.7868432934526,7.4447086859405855,3.044522437723423,4.1588830833596715,23,Developed,High density
48,439,121610,1400000US48439121610,48439121610,1216.10,Census Tract 1216.10,TX,Tarrant County,Texas,CT,1293861,0,2405,1.2910837134131667,1862.7761895021,7.530359918026953,45.0,20.0,117.0,2405.0,1.2910837134131667,1862.7761895021,7.530359918026953,3.828641396489095,4.770684624465665,23,Developed,High density
48,439,121605,1400000US48439121605,48439121605,1216.05,Census Tract 1216.05,TX,Tarrant County,Texas,CT,2713177,0,3512,2.695009917424413,1303.1491933641469,7.173306148031104,27.0,22.0,32.0,3512.0,2.695009917424413,1303.1491933641469,7.173306148031104,3.332204510175204,3.4965075614664802,22,Developed,Medium density
48,439,111540,1400000US48439111540,48439111540,1115.40,Census Tract 1115.40,TX,Tarrant County,Texas,CT,6113938,1465,6677,6.115721738931572,1091.7762915038193,6.996476793398,19.0,14.0,91.0,6677.0,6.115721738931572,1091.7762915038193,6.996476793398,2.995732273553991,4.5217885770490405,23,Developed,Medium density
48,439,114204,1400000US48439114204,48439114204,1142.04,Census Tract 1142.04,TX,Tarrant County,Texas,CT,9458250,3472850,7060,12.955954266841609,544.9231955124121,6.302478298290612,108.0,52.0,1040.0,7060.0,12.955954266841609,544.9231955124121,6.302478298290612,4.6913478822291435,6.947937068614969,22,Developed,Medium density
48,439,114203,1400000US48439114203,48439114203,1142.03,Census Tract 1142.03,TX,Tarrant County,Texas,CT,26032176,8716556,6309,34.742569164547454,181.59278809000477,5.207258471707316,194.0,57.0,417.0,6309.0,34.742569164547454,181.59278809000477,5.207258471707316,5.272999558563747,6.035481432524756,71,Grassland,Low density
48,439,113618,1400000US48439113618,48439113618,1136.18,Census Tract 1136.18,TX,Tarrant County,Texas,CT,3295850,0,5551,3.3048372648345152,1679.6591042669563,7.426941319426805,8.0,7.0,18.0,5551.0,3.3048372648345152,1679.6591042669563,7.426941319426805,2.1972245773362196,2.9444389791664403,23,Developed,High density
48,439,113613,1400000US48439113613,48439113613,1136.13,Census Tract 1136.13,TX,Tarrant County,Texas,CT,4277349,0,4544,4.284965998667489,1060.4518218844826,6.967392893287563,174.0,39.0,479.0,4544.0,4.284965998667489,1060.4518218844826,6.967392893287563,5.1647859739235145,6.173786103901937,23,Developed,Medium density
48,439,113519,1400000US48439113519,48439113519,1135.19,Census Tract 1135.19,TX,Tarrant County,Texas,CT,3050858,2957,6653,3.0562294069127756,2176.865383518599,7.686100494199187,95.0,42.0,318.0,6653.0,3.0562294069127756,2176.865383518599,7.686100494199187,4.564348191467836,5.765191102784844,23,Developed,High density
48,439,113216,1400000US48439113216,48439113216,1132.16,Census Tract 1132.16,TX,Tarrant County,Texas,CT,3146171,0,5588,3.1470588138681133,1775.6261736753743,7.482471436679727,27.0,17.0,57.0,5588.0,3.1470588138681133,1775.6261736753743,7.482471436679727,3.332204510175204,4.060443010546419,23,Developed,High density
48,439,113206,1400000US48439113206,48439113206,1132.06,Census Tract 1132.06,TX,Tarrant County,Texas,CT,3732012,22564,5402,3.7848617847692876,1427.2648004580403,7.264215560203105,36.0,26.0,185.0,5402.0,3.7848617847692876,1427.2648004580403,7.264215560203105,3.6109179126442243,5.225746673713202,23,Developed,High density
48,439,113108,1400000US48439113108,48439113108,1131.08,Census Tract 1131.08,TX,Tarrant County,Texas,CT,5540806,4197,4312,5.5463905520930705,777.4425474550756,6.657295189520681,424.0,76.0,2369.0,4312.0,5.5463905520930705,777.4425474550756,6.657295189520681,6.052089168924417,7.7706452341291765,22,Developed,Medium density
48,439,104604,1400000US48439104604,48439104604,1046.04,Census Tract 1046.04,TX,Tarrant County,Texas,CT,3329066,0,3309,3.371944225762796,981.3329576207457,6.889930311599962,19.0,14.0,43.0,3309.0,3.371944225762796,981.3329576207457,6.889930311599962,2.995732273553991,3.784189633918261,22,Developed,Medium density
48,439,102601,1400000US48439102601,48439102601,1026.01,Census Tract 1026.01,TX,Tarrant County,Texas,CT,1981571,42497,3042,2.0552481967336207,1480.1132071710906,7.300549251029818,125.0,50.0,305.0,3042.0,2.0552481967336207,1480.1132071710906,7.300549251029818,4.836281906951478,5.723585101952381,23,Developed,High density
48,439,101302,1400000US48439101302,48439101302,1013.02,Census Tract 1013.02,TX,Tarrant County,Texas,CT,4252372,701615,3346,4.959933679297279,674.6057944214406,6.515609761601188,65.0,35.0,143.0,3346.0,4.959933679297279,674.6057944214406,6.515609761601188,4.189654742026425,4.969813299576001,22,Developed,Medium density
48,439,100202,1400000US48439100202,48439100202,1002.02,Census Tract 1002.02,TX,Tarrant County,Texas,CT,5812674,0,4528,5.837502839248399,775.6741409282118,6.65502088135805,99.0,29.0,360.0,4528.0,5.837502839248399,775.6741409282118,6.65502088135805,4.605170185988092,5.8888779583328805,23,Developed,Medium density
48,493,000104,1400000US48493000104,48493000104,1.04,Census Tract 1.04,TX,Wilson County,Texas,CT,40616297,126001,5441,40.75868292555756,133.49302797486237,4.901512361080206,17.0,8.0,30.0,5441.0,40.75868292555756,133.49302797486237,4.901512361080206,2.8903717578961645,3.4339872044851463,41,Forest,Low density
48,455,950500,1400000US48455950500,48455950500,9505,Census Tract 9505,TX,Trinity County,Texas,CT,8269610,75520,1651,8.355349905378759,197.59794846379424,5.291282421566752,30.0,20.0,118.0,1651.0,8.355349905378759,197.59794846379424,5.291282421566752,3.4339872044851463,4.77912349311153,21,Developed,Low density
48,035,950200,1400000US48035950200,48035950200,9502,Census Tract 9502,TX,Bosque County,Texas,CT,9128718,219103,1760,9.357915203172832,188.0760791039511,5.242149469005728,259.0,61.0,738.0,1760.0,9.357915203172832,188.0760791039511,5.242149469005728,5.560681631015528,6.6052979209482015,71,Grassland,Low density
48,035,950300,1400000US48035950300,48035950300,9503,Census Tract 9503,TX,Bosque County,Texas,CT,350272906,18902866,1669,369.19154293543886,4.520688601720925,1.7085025991973561,511.0,111.0,2806.0,1669.0,369.19154293543886,4.520688601720925,1.7085025991973561,6.238324625039508,7.939871576361883,71,Grassland,Low density
48,161,000300,1400000US48161000300,48161000300,3,Census Tract 3,TX,Freestone County,Texas,CT,6700585,0,1079,6.679689335806241,161.53445852879088,5.090890031774709,17.0,12.0,329.0,1079.0,6.679689335806241,161.53445852879088,5.090890031774709,2.8903717578961645,5.799092654460526,81,Agriculture,Low density
48,231,961502,1400000US48231961502,48231961502,9615.02,Census Tract 9615.02,TX,Hunt County,Texas,CT,98465511,522769,6561,98.94995594858534,66.30624477901853,4.209253022524521,13.0,9.0,98.0,6561.0,98.94995594858534,66.30624477901853,4.209253022524521,2.6390573296152584,4.59511985013459,81,Agriculture,Low density
48,331,950401,1400000US48331950401,48331950401,9504.01,Census Tract 9504.01,TX,Milam County,Texas,CT,105639761,295732,3100,105.9279888192072,29.26516433056169,3.4099973590517476,29.0,19.0,139.0,3100.0,105.9279888192072,29.26516433056169,3.4099973590517476,3.4011973816621555,4.941642422609304,81,Agriculture,Low density
48,361,021000,1400000US48361021000,48361021000,210,Census Tract 210,TX,Orange County,Texas,CT,28082545,1167349,1844,29.213300973496843,63.121932084050705,4.160786459602584,160.0,43.0,922.0,1844.0,29.213300973496843,63.121932084050705,4.160786459602584,5.081404364984463,6.827629234502852,90,Wetlands,Low density
48,295,950200,1400000US48295950200,48295950200,9502,Census Tract 9502,TX,Lipscomb County,Texas,CT,711754494,83854,1835,711.6100621795476,2.5786594337630486,1.274988270442291,364.0,89.0,6298.0,1835.0,711.6100621795476,2.5786594337630486,1.274988270442291,5.8998973535824915,8.74814616962193,71,Grassland,Low density
48,295,950300,1400000US48295950300,48295950300,9503,Census Tract 9503,TX,Lipscomb County,Texas,CT,1702668151,214887,1129,1702.8904872403443,0.6629903734030631,0.5086174115007487,354.0,115.0,2646.0,1129.0,1702.8904872403443,0.6629903734030631,0.5086174115007487,5.872117789475416,7.881182202227102,71,Grassland,Low density
48,485,980000,1400000US48485980000,48485980000,9800,Census Tract 9800,TX,Wichita County,Texas,CT,12784493,0,0,12.806297603828272,0.0,0.0,2.0,2.0,3.0,0.0,12.806297603828272,0.0,0.0,1.0986122886681098,1.3862943611198906,21,Developed,Low density
